"Ebene";"EDV-Code";"Code";"Titel";"Kurztitel"
2;"603";"603";"Philosophy, Ethics, Religion";""
3;"6031";"6031";"Philosophy, Ethics";""
4;"603101";"603101";"Aesthetics";""
4;"603102";"603102";"Epistemology";""
4;"603103";"603103";"Ethics";""
4;"603104";"603104";"History of philosophy";""
4;"603105";"603105";"Philosophy of history";""
4;"603106";"603106";"Hermeneutics";""
4;"603107";"603107";"Critique of ideology";""
4;"603108";"603108";"Cultural philosophy";""
4;"603109";"603109";"Logic";""
4;"603110";"603110";"Metaphysics";""
4;"603111";"603111";"Natural philosophy";""
4;"603112";"603112";"Phenomenology";""
4;"603113";"603113";"Philosophy";""
4;"603114";"603114";"Philosophy of mind";""
4;"603115";"603115";"Philosophical anthropology";""
4;"603116";"603116";"Political philosophy";""
4;"603117";"603117";"Philosophy of law";""
4;"603118";"603118";"Philosophy of religion";""
4;"603119";"603119";"Social philosophy";""
4;"603120";"603120";"Philosophy of language";""
4;"603121";"603121";"Political philosophy";""
4;"603122";"603122";"Philosophy of technology";""
4;"603123";"603123";"History of science";""
4;"603124";"603124";"Theory of science";""
4;"603125";"603125";"Metaethics";""
4;"603126";"603126";"Intercultural philosophy";""
3;"6032";"6032";"Theology";""
4;"603201";"603201";"Old Testament studies";""
4;"603202";"603202";"Christian archaeology";""
4;"603203";"603203";"Christian philosophy";""
4;"603204";"603204";"Christian social ethics";""
4;"603205";"603205";"Dogmatic theology";""
4;"603206";"603206";"Fundamental theology";""
4;"603207";"603207";"Homiletics";""
4;"603208";"603208";"Intercultural theology";""
4;"603209";"603209";"Canon law";""
4;"603210";"603210";"Catechetics";""
4;"603211";"603211";"Church history";""
4;"603212";"603212";"Liturgical studies";""
4;"603213";"603213";"Moral theology";""
4;"603214";"603214";"New Testament studies";""
4;"603215";"603215";"Ecumenical theology";""
4;"603216";"603216";"Pastoral psychology";""
4;"603217";"603217";"Pastoral theology";""
4;"603218";"603218";"Patrology";""
4;"603219";"603219";"Practical theology";""
4;"603220";"603220";"Pastoral care";""
4;"603221";"603221";"Spiritual theology";""
4;"603222";"603222";"Systematic theology";""
4;"603223";"603223";"Theological anthropology";""
3;"6039";"6039";"Religion, Religious Studies not elsewhere classified";""
4;"603901";"603901";"Atheism";""
4;"603902";"603902";"Buddhism";""
4;"603903";"603903";"Exegesis";""
4;"603904";"603904";"Hinduism";""
4;"603905";"603905";"Islam";""
4;"603906";"603906";"Jewish religion";""
4;"603907";"603907";"Church law";""
4;"603908";"603908";"History of religion";""
4;"603909";"603909";"Religious studies";""
4;"603910";"603910";"Psychology of religion";""
2;"604";"604";"Arts";""
3;"6040";"6040";"Arts";""
4;"604001";"604001";"Applied arts";""
4;"604002";"604002";"Architectural design";""
4;"604003";"604003";"Performance practice";""
4;"604004";"604004";"Fine arts";""
4;"604005";"604005";"Stage design";""
4;"604006";"604006";"Performing arts";""
4;"604007";"604007";"Historic preservation";""
4;"604008";"604008";"Design";""
4;"604009";"604009";"Ethnomusicology";""
4;"604010";"604010";"Film design";""
4;"604011";"604011";"Film studies";""
4;"604012";"604012";"Photography";""
4;"604013";"604013";"Garden art";""
4;"604014";"604014";"Singing";""
4;"604015";"604015";"Industrial design";""
4;"604016";"604016";"Jazz studies";""
4;"604017";"604017";"Church music";""
4;"604018";"604018";"Conservation, restoration";""
4;"604019";"604019";"Art history";""
4;"604020";"604020";"Art theory";""
4;"604021";"604021";"Media arts";""
4;"604022";"604022";"Music history";""
4;"604023";"604023";"Music theory";""
4;"604024";"604024";"Musicology";""
4;"604025";"604025";"Popular music studies";""
4;"604026";"604026";"Spatial arts";""
4;"604027";"604027";"Scenography";""
4;"604028";"604028";"Dance studies";""
4;"604029";"604029";"Theatre studies";""
4;"604030";"604030";"Folk music research";""
4;"604031";"604031";"Historical technology";""
4;"604032";"604032";"Instrumental studies";""
4;"604033";"604033";"Composition";""
4;"604034";"604034";"Music theatre";""
4;"604035";"604035";"Organ research";""
4;"604036";"604036";"Provenance research";""
4;"604037";"604037";"Collection care";""
4;"604038";"604038";"Digital arts";""
4;"604039";"604039";"Computer music";""
4;"604040";"604040";"Interpretation research";""
4;"604041";"604041";"Fashion design";""
2;"605";"605";"Other Humanities";""
3;"6050";"6050";"Other Humanities";""
4;"605001";"605001";"History of humanities";""
4;"605002";"605002";"Cultural history";""
4;"605003";"605003";"Cultural economics";""
4;"605004";"605004";"Cultural studies";""
4;"605005";"605005";"Audience research";""
4;"605006";"605006";"Cultural management";""
4;"605007";"605007";"Digital humanities";""
4;"605008";"605008";"Cultural heritage";""
