"Ebene";"EDV-Code";"Code";"Titel";"Kurztitel"
4;"507016";"507016";"Regionalökonomie";""
4;"507017";"507017";"Sozialgeographie";""
4;"507018";"507018";"Stadt-, Dorferneuerung";""
4;"507019";"507019";"Stadtentwicklungsplanung";""
4;"507020";"507020";"Stadtforschung";""
4;"507021";"507021";"Stadtgeschichte";""
4;"507022";"507022";"Stadtplanung";""
4;"507023";"507023";"Standortentwicklung";""
4;"507024";"507024";"Umweltpolitik";""
4;"507025";"507025";"Verkehrsplanung";""
4;"507026";"507026";"Wirtschaftsgeographie";""
4;"507027";"507027";"Nachhaltige Stadtentwicklung";""
4;"507028";"507028";"Kartographie";""
4;"507029";"507029";"Stadtökologie";""
2;"508";"508";"Medien- und Kommunikationswissenschaften";""
3;"5080";"5080";"Medien- und Kommunikationswissenschaften";""
4;"508001";"508001";"Archivwesen";""
4;"508002";"508002";"Audiovisuelle Medien";""
4;"508003";"508003";"Bibliothekswissenschaft";""
4;"508004";"508004";"Interkulturelle Kommunikation";""
4;"508005";"508005";"Journalistik";""
4;"508006";"508006";"Kommunikationstheorie";""
4;"508007";"508007";"Kommunikationswissenschaft";""
4;"508008";"508008";"Medienanalyse";""
4;"508009";"508009";"Medienforschung";""
4;"508010";"508010";"Mediengeschichte";""
4;"508011";"508011";"Medientheorie";""
4;"508012";"508012";"Medienwirkungsforschung";""
4;"508013";"508013";"Public Relations";""
4;"508014";"508014";"Publizistik";""
4;"508015";"508015";"Wirtschaftskommunikation";""
4;"508016";"508016";"Wissenschaftskommunikation";""
4;"508017";"508017";"Organisationskommunikation";""
4;"508018";"508018";"Rezeptionsforschung";""
4;"508019";"508019";"Medienethik";""
4;"508020";"508020";"Politische Kommunikation";""
4;"508021";"508021";"Medienwissenschaft";""
2;"509";"509";"Andere Sozialwissenschaften";""
3;"5090";"5090";"Andere Sozialwissenschaften";""
4;"509001";"509001";"Aktionsforschung";""
4;"509002";"509002";"Disability Studies";""
4;"509003";"509003";"Entwicklungszusammenarbeit";""
4;"509004";"509004";"Evaluationsforschung";""
4;"509005";"509005";"Gerontologie";""
4;"509006";"509006";"Geschichte der Sozialwissenschaften";""
4;"509007";"509007";"Graffiti-Forschung";""
4;"509008";"509008";"Kinderforschung, Jugendforschung";""
4;"509009";"509009";"Militärstrategische Forschung";""
4;"509010";"509010";"Minderheitenforschung";""
4;"509011";"509011";"Organisationsentwicklung";""
4;"509012";"509012";"Sozialpolitik";""
4;"509013";"509013";"Sozialstatistik";""
4;"509014";"509014";"Spielforschung";""
4;"509015";"509015";"Unfallforschung";""
4;"509016";"509016";"Verkehrswirtschaft";""
4;"509017";"509017";"Wissenschaftsforschung";""
4;"509018";"509018";"Wissensmanagement";""
4;"509019";"509019";"Zukunftsforschung";""
4;"509020";"509020";"Militärethik";""
4;"509021";"509021";"Militärwissenschaft";""
4;"509022";"509022";"Polemologie";""
4;"509023";"509023";"Entwicklungsforschung";""
4;"509024";"509024";"Sicherheitsforschung";""
4;"509025";"509025";"Technikforschung";""
4;"509026";"509026";"Digitalisierungsforschung";""
1;"6";"6";"GEISTESWISSENSCHAFTEN";""
2;"601";"601";"Geschichte, Archäologie";""
3;"6010";"6010";"Geschichte, Archäologie";""
4;"601001";"601001";"Alte Geschichte";""
4;"601002";"601002";"Altertumskunde";""
4;"601003";"601003";"Archäologie";""
4;"601004";"601004";"Epigraphik";""
4;"601005";"601005";"Europäische Geschichte";""
4;"601006";"601006";"Frühgeschichte";""
4;"601007";"601007";"Geschichtliche Landeskunde";""
4;"601008";"601008";"Geschichtswissenschaft";""
4;"601009";"601009";"Historische Hilfswissenschaften";""
4;"601010";"601010";"Klassische Archäologie";""
4;"601011";"601011";"Kodikologie";""
4;"601012";"601012";"Mittelalterliche Geschichte";""
4;"601013";"601013";"Museologie";""
4;"601014";"601014";"Neuere Geschichte";""
4;"601015";"601015";"Numismatik";""
4;"601016";"601016";"Österreichische Geschichte";""
4;"601017";"601017";"Paläographie";""
4;"601018";"601018";"Papyrologie";""
4;"601019";"601019";"Quellenkunde";""
4;"601020";"601020";"Regionalgeschichte";""
4;"601021";"601021";"Urgeschichte";""
4;"601022";"601022";"Zeitgeschichte";""
4;"601023";"601023";"Globalgeschichte";""
4;"601024";"601024";"Archäologische Prospektion";""
4;"601025";"601025";"Experimentelle Archäologie";""
4;"601026";"601026";"Virtuelle Archäologie";""
4;"601027";"601027";"Wüstungsforschung";""
4;"601028";"601028";"Geschlechtergeschichte";""
4;"601029";"601029";"Sozialgeschichte";""
2;"602";"602";"Sprach- und Literaturwissenschaften";""
3;"6020";"6020";"Sprach- und Literaturwissenschaften";""
4;"602001";"602001";"Afrikanistik";""
4;"602002";"602002";"Ägyptologie";""
4;"602003";"602003";"Allgemeine Literaturwissenschaft";""
4;"602004";"602004";"Allgemeine Sprachwissenschaft";""
4;"602005";"602005";"Amerikanistik";""
4;"602006";"602006";"Angewandte Literaturwissenschaft";""
4;"602007";"602007";"Angewandte Sprachwissenschaft";""
4;"602008";"602008";"Anglistik";""
4;"602009";"602009";"Arabistik";""
4;"602010";"602010";"Byzantinistik";""
4;"602011";"602011";"Computerlinguistik";""
4;"602012";"602012";"Finno-Ugristik";""
4;"602013";"602013";"Gebärdensprachforschung";""
4;"602014";"602014";"Germanistik";""
4;"602015";"602015";"Gräzistik";""
4;"602016";"602016";"Hermeneutik";""
4;"602017";"602017";"Indogermanistik";""
4;"602018";"602018";"Indologie";""
4;"602019";"602019";"Iranistik";""
4;"602020";"602020";"Japanologie";""
4;"602021";"602021";"Jiddistik";""
4;"602022";"602022";"Judaistik";""
4;"602023";"602023";"Keltologie";""
4;"602024";"602024";"Klassische Philologie";""
4;"602025";"602025";"Klinische Linguistik";""
4;"602026";"602026";"Kognitive Linguistik";""
4;"602027";"602027";"Koptologie";""
4;"602028";"602028";"Koreanistik";""
4;"602029";"602029";"Latinistik";""
4;"602030";"602030";"Lexikographie";""
4;"602031";"602031";"Literaturgeschichte";""
4;"602032";"602032";"Mundartforschung";""
4;"602033";"602033";"Namenforschung";""
4;"602034";"602034";"Nederlandistik";""
4;"602035";"602035";"Neogräzistik";""
4;"602036";"602036";"Neurolinguistik";""
4;"602037";"602037";"Orientalistik";""
4;"602038";"602038";"Phonetik";""
4;"602039";"602039";"Phonologie";""
4;"602040";"602040";"Psycholinguistik";""
4;"602041";"602041";"Rhetorik";""
4;"602042";"602042";"Romanistik";""
4;"602043";"602043";"Semiotik";""
4;"602044";"602044";"Semitistik";""
4;"602045";"602045";"Sinologie";""
4;"602046";"602046";"Skandinavistik";""
4;"602047";"602047";"Slawistik";""
4;"602048";"602048";"Soziolinguistik";""
4;"602049";"602049";"Terminologielehre";""
4;"602050";"602050";"Tibetologie";""
4;"602051";"602051";"Translationswissenschaft";""
4;"602052";"602052";"Turkologie";""
4;"602053";"602053";"Vergleichende Literaturwissenschaft";""
4;"602054";"602054";"Vergleichende Sprachwissenschaft";""
4;"602055";"602055";"Patholinguistik";""
4;"602056";"602056";"Altorientalistik";""
4;"602057";"602057";"Historische Linguistik";""
4;"602058";"602058";"Korpuslinguistik";""
4;"602059";"602059";"Schreibwissenschaft";""
2;"603";"603";"Philosophie, Ethik, Religion";""
3;"6031";"6031";"Philosophie, Ethik";""
4;"603101";"603101";"Ästhetik";""
4;"603102";"603102";"Erkenntnistheorie";""
4;"603103";"603103";"Ethik";""
4;"603104";"603104";"Geschichte der Philosophie";""
4;"603105";"603105";"Geschichtsphilosophie";""
4;"603106";"603106";"Hermeneutik";""
4;"603107";"603107";"Ideologiekritik";""
4;"603108";"603108";"Kulturphilosophie";""
4;"603109";"603109";"Logik";""
4;"603110";"603110";"Metaphysik";""
4;"603111";"603111";"Naturphilosophie";""
4;"603112";"603112";"Phänomenologie";""
4;"603113";"603113";"Philosophie";""
4;"603114";"603114";"Philosophie des Geistes";""
4;"603115";"603115";"Philosophische Anthropologie";""
4;"603116";"603116";"Politische Philosophie";""
4;"603117";"603117";"Rechtsphilosophie";""
4;"603118";"603118";"Religionsphilosophie";""
4;"603119";"603119";"Sozialphilosophie";""
4;"603120";"603120";"Sprachphilosophie";""
4;"603121";"603121";"Staatsphilosophie";""
4;"603122";"603122";"Technikphilosophie";""
4;"603123";"603123";"Wissenschaftsgeschichte";""
4;"603124";"603124";"Wissenschaftstheorie";""
4;"603125";"603125";"Metaethik";""
4;"603126";"603126";"Interkulturelle Philosophie";""
3;"6032";"6032";"Theologie";""
4;"603201";"603201";"Alttestamentliche Bibelwissenschaft";""
4;"603202";"603202";"Christliche Archäologie";""
4;"603203";"603203";"Christliche Philosophie";""
4;"603204";"603204";"Christliche Sozialethik";""
4;"603205";"603205";"Dogmatische Theologie";""
4;"603206";"603206";"Fundamentaltheologie";""
4;"603207";"603207";"Homiletik";""
4;"603208";"603208";"Interkulturelle Theologie";""
4;"603209";"603209";"Kanonisches Recht";""
4;"603210";"603210";"Katechetik";""
4;"603211";"603211";"Kirchengeschichte";""
4;"603212";"603212";"Liturgiewissenschaft";""
4;"603213";"603213";"Moraltheologie";""
4;"603214";"603214";"Neutestamentliche Bibelwissenschaft";""
4;"603215";"603215";"Ökumenische Theologie";""
4;"603216";"603216";"Pastoralpsychologie";""
4;"603217";"603217";"Pastoraltheologie";""
4;"603218";"603218";"Patrologie";""
4;"603219";"603219";"Praktische Theologie";""
4;"603220";"603220";"Seelsorge";""
4;"603221";"603221";"Spirituelle Theologie";""
4;"603222";"603222";"Systematische Theologie";""
4;"603223";"603223";"Theologische Anthropologie";""
3;"6039";"6039";"Sonstige Religion, Religionswissenschaften";""
4;"603901";"603901";"Atheismus";""
4;"603902";"603902";"Buddhismus";""
4;"603903";"603903";"Exegese";""
4;"603904";"603904";"Hinduismus";""
4;"603905";"603905";"Islam";""
4;"603906";"603906";"Jüdische Religion";""
4;"603907";"603907";"Kirchenrecht";""
4;"603908";"603908";"Religionsgeschichte";""
4;"603909";"603909";"Religionswissenschaft";""
4;"603910";"603910";"Religionspsychologie";""
2;"604";"604";"Kunstwissenschaften";""
3;"6040";"6040";"Kunstwissenschaften";""
4;"604001";"604001";"Angewandte Kunst";""
4;"604002";"604002";"Architektonische Gestaltung";""
4;"604003";"604003";"Aufführungspraxis";""
4;"604004";"604004";"Bildende Kunst";""
4;"604005";"604005";"Bühnengestaltung";""
4;"604006";"604006";"Darstellende Kunst";""
4;"604007";"604007";"Denkmalpflege";""
4;"604008";"604008";"Design";""
4;"604009";"604009";"Ethnomusikologie";""
4;"604010";"604010";"Filmgestaltung";""
4;"604011";"604011";"Filmwissenschaft";""
4;"604012";"604012";"Fotografie";""
4;"604013";"604013";"Gartenkunst";""
4;"604014";"604014";"Gesang";""
4;"604015";"604015";"Industrial Design";""
4;"604016";"604016";"Jazzforschung";""
4;"604017";"604017";"Kirchenmusik";""
4;"604018";"604018";"Konservierung und Restaurierung";""
4;"604019";"604019";"Kunstgeschichte";""
4;"604020";"604020";"Kunsttheorie";""
4;"604021";"604021";"Medienkunst";""
4;"604022";"604022";"Musikgeschichte";""
4;"604023";"604023";"Musiktheorie";""
4;"604024";"604024";"Musikwissenschaft";""
4;"604025";"604025";"Popularmusikforschung";""
4;"604026";"604026";"Raumkunst";""
4;"604027";"604027";"Szenographie";""
4;"604028";"604028";"Tanzwissenschaft";""
4;"604029";"604029";"Theaterwissenschaft";""
4;"604030";"604030";"Volksmusikforschung";""
4;"604031";"604031";"Historische Technologie";""
4;"604032";"604032";"Instrumentalstudien";""
4;"604033";"604033";"Komposition";""
4;"604034";"604034";"Musiktheater";""
4;"604035";"604035";"Orgelforschung";""
4;"604036";"604036";"Provenienzforschung";""
4;"604037";"604037";"Sammlungspflege";""
4;"604038";"604038";"Digitale Kunst";""
4;"604039";"604039";"Computermusik";""
4;"604040";"604040";"Interpretationsforschung";""
4;"604041";"604041";"Modedesign";""
2;"605";"605";"Andere Geisteswissenschaften";""
3;"6050";"6050";"Andere Geisteswissenschaften";""
4;"605001";"605001";"Geschichte der Geisteswissenschaften";""
4;"605002";"605002";"Kulturgeschichte";""
4;"605003";"605003";"Kulturökonomie";""
4;"605004";"605004";"Kulturwissenschaft";""
4;"605005";"605005";"Publikumsforschung";""
4;"605006";"605006";"Kulturmanagement";""
4;"605007";"605007";"Digital Humanities";""
4;"605008";"605008";"Kulturerbe";""
